17
925 1959
456 666 821
567 400 47
331 639 917
949 645 41
262 943 258
566 45 323
379 712 828
701 775 957
298 976 533
624 328 373
67 196 613
244 596 839
912 724 36
684 759 122
15 149 401
704 707 309
381 740 56
953 3 319
963 38 991
773 104 792
476 837 587
104 909 151
254 697 28
507 908 627
312 729 502
138 832 986
45 267 775
464 262 281
344 887 876
894 10 844
159 146 349
225 810 18
987 967 999
818 782 590
849 461 730
34 942 802
653 423 781
217 373 956
300 70 153
921 76 512
86 786 939
231 536 79
429 485 670
707 621 385
95 278 75
295 565 770
453 675 146
794 317 103
674 462 800
471 656 583
877 849 29
108 506 92
294 488 79
917 789 448
543 954 330
971 402 900
686 45 260
643 47 635
320 125 639
250 353 132
740 880 239
589 362 791
122 996 382
285 225 63
907 288 19
81 281 190
365 712 920
248 310 262
948 718 707
450 892 58
650 961 923
47 55 469
470 199 311
329 456 436
690 636 800
150 663 161
221 846 277
14 296 568
120 861 541
523 562 453
310 654 755
548 976 445
139 876 14
180 129 937
431 30 378
28 148 473
719 474 507
616 590 609
498 846 247
53 773 967
953 194 747
113 44 871
404 172 335
321 161 178
89 577 136
845 953 836
633 671 195
483 208 212
837 654 499
883 669 768
299 286 872
560 665 756
971 851 66
909 890 147
693 296 314
858 209 896
684 517 632
241 648 124
1 388 267
322 599 30
475 728 370
132 14 169
896 185 887
95 482 359
801 352 821
746 114 302
380 860 91
597 873 550
750 344 368
593 109 629
233 401 495
324 378 167
388 376 618
450 302 210
857 805 929
362 22 121
276 430 463
359 918 439
351 171 698
469 899 93
542 683 756
743 663 394
714 713 772
545 389 896
726 882 32
563 238 683
33 64 470
928 742 140
743 578 909
523 166 135
723 927 190
307 175 919
935 107 394
664 538 304
599 984 736
331 717 52
284 384 346
123 648 237
714 93 494
520 139 577
946 960 965
606 901 722
761 542 806
758 756 134
51 836 400
598 701 103
37 670 339
101 326 473
98 854 567
897 644 25
606 882 478
372 899 173
571 77 26
468 275 285
399 570 502
581 516 694
730 812 795
921 678 932
328 536 176
645 491 693
314 475 729
775 344 24
792 142 766
68 515 622
97 558 263
323 762 856
776 380 459
217 455 2
612 869 904
638 625 353
194 714 391
529 665 199
950 975 326
184 150 114
491 238 445
641 19 972
112 909 506
87 856 433
951 869 159
84 247 111
27 253 74
905 334 450
229 228 817
76 136 549
380 69 453
997 952 505
979 269 1
702 509 447
763 891 586
913 630 286
316 359 810
785 450 854
602 889 223
904 665 74
965 66 444
347 944 98
276 776 921
928 453 236
95 848 307
941 226 729
376 390 662
627 686 150
600 389 968
961 164 429
200 916 747
272 492 5
919 280 527
447 839 915
921 739 606
870 434 574
245 904 852
54 919 632
114 537 565
948 559 747
337 13 204
242 814 789
448 925 574
40 5 182
863 985 955
17 778 293
330 672 150
700 484 701
268 19 209
499 145 651
343 305 724
409 913 557
944 216 354
176 751 130
623 344 872
244 932 370
977 495 993
36 581 103
852 609 842
267 777 842
259 439 188
421 29 995
75 851 911
73 812 839
528 55 318
644 416 358
115 671 721
361 360 652
853 183 948
203 934 853
397 774 9
469 912 312
400 454 830
280 934 915
853 559 858
335 87 645
322 242 267
191 282 987
573 407 552
483 43 413
935 700 677
903 316 262
669 970 15
497 172 64
547 535 264
95 672 70
284 73 275
315 778 734
139 743 772
340 996 254
714 71 774
41 648 897
469 609 119
578 987 995
219 994 204
24 596 231
747 899 882
908 231 765
794 403 663
172 280 530
757 740 457
176 171 260
669 61 866
735 557 573
67 869 907
919 353 158
216 967 936
866 182 511
736 783 144
177 784 888
808 753 179
376 233 450
134 187 70
930 265 370
325 433 408
456 578 339
332 103 141
608 112 482
537 542 208
467 811 438
367 620 325
789 236 483
124 174 664
127 234 255
231 157 725
383 549 543
123 689 575
815 10 216
653 966 938
108 10 505
102 368 79
378 955 827
918 810 714
208 270 399
639 957 99
493 821 506
943 236 745
769 697 329
27 730 121
906 853 87
458 755 990
772 310 848
940 279 74
953 388 103
544 147 194
413 205 746
186 918 537
269 346 918
864 442 116
82 477 113
173 267 473
905 312 311
559 378 7
964 505 619
427 639 251
623 46 750
304 218 724
624 960 313
158 356 532
209 750 68
66 661 224
141 490 592
544 783 360
984 778 3
963 648 441
872 581 467
617 390 633
967 672 288
245 501 144
218 196 892
482 963 476
274 530 922
235 428 591
71 147 271
980 872 172
491 341 648
410 786 763
277 219 72
909 370 985
88 261 8
521 449 530
602 652 403
941 469 702
844 140 891
578 374 151
324 948 648
382 133 956
505 849 144
970 270 952
390 575 624
209 715 662
969 226 398
901 509 443
806 986 49
599 822 95
67 617 36
153 74 885
361 235 592
565 319 251
668 864 643
400 181 503
961 701 334
191 462 51
972 495 402
243 358 584
301 820 736
991 182 895
919 36 28
386 115 665
750 495 814
529 750 241
54 153 113
860 523 797
900 973 765
675 965 688
355 782 729
289 342 518
696 375 631
838 350 451
174 693 60
44 612 335
642 787 744
566 998 588
678 361 54
237 23 61
707 52 676
657 19 905
705 510 830
837 498 742
164 271 100
156 572 707
656 926 473
536 256 107
806 710 752
946 588 39
347 274 887
403 670 913
878 351 554
215 54 609
748 976 75
135 835 833
788 403 412
56 883 883
384 558 195
540 862 5
786 868 448
681 970 272
952 365 798
643 249 398
553 960 402
657 234 469
507 315 621
904 312 813
808 971 499
166 448 398
391 398 673
576 340 948
468 600 558
323 405 690
519 976 30
663 811 164
29 660 88
105 476 183
570 840 664
99 631 788
927 86 376
825 526 46
821 299 348
500 384 556
770 976 351
900 86 468
48 895 15
806 941 184
343 317 366
978 124 743
417 618 75
827 162 499
700 525 931
818 128 848
244 35 32
747 885 646
416 451 724
395 937 64
498 955 97
81 72 106
511 96 315
508 128 903
931 952 396
192 471 116
820 608 745
780 42 715
514 896 14
859 568 184
415 83 317
299 979 570
941 196 795
826 443 791
732 40 449
525 419 331
330 241 444
927 198 547
86 112 657
465 354 316
549 78 24
188 751 254
486 832 298
742 76 52
951 192 586
21 497 30
283 617 337
695 545 551
909 56 48
933 484 128
475 855 91
414 844 672
219 284 31
747 813 205
171 849 925
243 39 382
142 680 739
428 263 322
874 150 143
934 86 89
538 187 800
406 276 754
567 269 495
162 425 311
831 855 535
416 196 441
601 372 112
604 241 158
859 811 400
972 508 96
783 411 353
709 509 578
178 307 594
698 185 331
256 892 161
755 170 957
868 831 900
944 18 774
526 421 722
73 136 291
38 323 808
13 824 738
458 767 915
549 108 621
646 400 583
471 464 601
419 522 873
392 59 250
168 729 598
28 543 670
891 779 880
169 727 587
622 330 314
691 351 313
842 576 871
678 929 442
557 224 873
119 761 175
279 673 181
194 319 260
513 145 382
960 202 666
206 933 629
545 651 583
676 368 154
676 278 241
970 916 898
839 895 25
168 204 197
458 103 60
327 728 635
795 261 773
875 44 766
970 830 122
38 167 422
967 308 969
247 417 516
417 946 479
778 577 794
535 222 137
371 937 767
397 990 710
2 330 631
501 401 697
57 508 1
468 677 781
826 151 77
50 33 700
62 883 71
768 630 775
660 969 987
916 77 6
596 461 228
742 688 288
452 722 483
348 912 878
367 871 418
708 407 527
364 296 791
101 516 654
281 949 703
191 438 269
838 576 703
233 678 704
356 57 257
586 307 768
297 956 333
515 708 290
415 320 925
823 820 925
877 738 175
946 346 506
644 359 981
304 813 715
320 445 944
849 158 365
299 813 307
697 70 299
467 988 293
13 478 890
433 626 293
439 981 300
964 75 706
329 183 112
587 854 826
660 504 715
559 609 110
190 12 52
785 295 59
56 124 117
498 75 51
771 185 938
4 941 77
906 87 535
135 636 14
362 785 928
102 257 100
969 113 832
787 981 604
899 922 422
452 894 938
661 117 590
270 482 457
498 915 641
136 845 75
635 437 305
785 379 711
96 322 75
507 775 833
284 332 476
351 366 648
635 852 946
85 719 102
835 788 122
310 974 576
142 998 792
438 998 549
284 7 550
389 960 325
266 933 792
931 110 195
257 381 599
516 871 971
126 973 114
387 726 436
399 540 349
509 262 265
43 908 895
412 411 754
935 192 310
22 229 584
677 372 343
578 549 400
362 894 364
379 953 290
446 669 526
559 925 491
595 252 232
644 619 21
928 530 443
416 37 388
957 927 121
397 453 380
537 526 165
877 633 903
755 400 96
150 395 968
242 667 105
374 122 522
313 552 324
678 641 905
182 834 845
815 586 887
636 602 338
852 908 903
28 385 443
749 745 187
702 707 828
151 429 752
987 25 45
731 463 724
409 605 418
383 293 290
606 847 167
516 986 836
815 183 593
43 299 582
92 153 593
459 721 358
662 30 632
834 960 385
593 549 455
930 435 333
165 436 523
717 296 854
42 863 493
849 919 746
663 3 537
158 286 451
653 518 944
721 181 21
744 594 46
272 652 373
321 960 352
579 951 149
452 344 789
556 686 637
532 980 724
378 800 705
332 333 634
496 722 358
628 970 523
654 613 38
200 259 377
932 843 928
711 779 928
981 194 359
759 454 187
75 780 284
533 234 1
554 880 876
823 559 271
481 894 776
875 64 249
549 447 951
718 2 947
245 194 487
18 943 120
583 805 376
193 66 131
402 855 177
427 936 422
984 545 740
422 758 89
583 947 624
961 873 500
776 890 261
794 651 541
731 57 583
726 197 657
79 603 325
489 957 811
813 703 619
655 394 517
309 736 484
468 930 699
778 223 676
444 80 161
417 947 857
261 15 232
461 699 344
833 547 821
986 331 138
105 3 81
709 130 773
634 353 666
801 334 642
653 696 461
749 525 1
852 892 436
910 573 335
284 828 16
19 806 542
392 49 244
769 52 449
815 319 413
87 83 646
588 262 717
977 150 252
642 948 433
593 468 693
628 735 141
738 242 373
804 573 272
309 30 378
87 412 28
354 551 939
172 791 529
595 870 232
135 81 865
897 850 281
607 94 242
647 477 157
135 428 238
329 211 619
406 949 861
107 852 957
963 605 281
510 406 746
448 936 223
213 371 396
262 625 726
67 640 301
943 377 399
17 968 825
154 757 967
179 315 154
252 74 929
846 460 429
560 933 249
980 513 101
7 429 155
979 503 352
604 280 880
281 445 437
206 264 639
398 155 988
6 936 332
93 431 378
115 49 828
169 591 355
930 405 273
990 22 385
717 902 33
847 78 205
221 954 217
12 455 845
339 677 972
789 923 78
949 446 756
433 85 530
831 351 516
749 506 572
984 804 523
783 593 983
304 182 172
864 873 863
367 528 733
324 996 357
18 771 723
454 789 213
619 891 789
449 548 997
270 325 687
843 484 118
919 907 131
626 601 631
523 30 366
767 824 23
10 475 364
304 420 460
862 351 320
952 125 64
42 170 912
846 11 471
182 368 733
571 190 639
428 939 440
207 754 69
429 264 198
249 727 276
70 101 523
294 756 206
871 62 88
610 19 964
154 646 251
993 908 756
20 568 12
107 344 797
376 548 708
974 796 296
339 672 259
198 490 766
866 358 881
937 389 967
593 838 252
416 391 964
656 233 575
207 123 694
981 215 172
875 840 507
93 875 31
429 982 898
219 509 501
466 250 257
622 929 571
27 809 463
983 410 355
172 141 852
315 519 958
480 507 632
378 800 88
5 267 217
382 256 283
773 933 470
647 488 280
709 166 782
408 30 395
435 979 668
721 241 935
604 707 797
556 916 87
746 722 310
312 581 167
53 569 511
559 510 74
270 877 742
220 31 768
731 24 400
940 770 681
444 371 92
944 795 453
567 47 84
922 485 9
912 455 154
995 767 552
286 343 760
388 737 748
801 690 428
492 686 1
309 969 787
873 133 372
943 52 459
90 880 176
141 542 801
61 796 953
526 701 775
427 73 625
999 557 409
290 581 1000
543 477 692
373 598 41
905 31 853
945 659 694
513 398 629
191 255 641
581 735 760
580 376 476
514 977 756
727 460 990
926 974 737
267 630 632
473 671 790
914 160 577
548 646 40
948 521 683
243 204 729
442 604 104
308 784 951
271 312 640
838 648 322
609 962 935
188 314 606
454 529 38
980 960 992
129 909 211
997 30 645
905 300 634
591 297 153
795 725 999
117 487 181
205 95 711
342 108 295
946 58 316
898 392 819
349 323 707
342 557 509
199 230 959
351 173 683
291 512 81
741 71 599
959 133 35
193 524 683
466 750 235
622 754 563
990 380 414
125 644 531
339 510 320
692 450 945
102 956 532
191 130 717
187 888 98
334 260 465
500 318 379
207 977 77
881 136 99
178 802 604
559 752 788
986 744 744
716 45 808
822 620 327
668 932 958
163 720 199
264 368 851
994 849 40
17 240 487
393 134 975
874 809 478
125 832 49
404 199 620
268 779 496
334 301 19
962 666 227
942 484 667
49 493 829
664 396 208
676 944 396
813 393 416
683 617 382
533 267 482
843 972 177
644 888 481
639 61 703
682 816 963
447 206 221
883 333 369
656 717 98
361 223 454
521 68 557
619 237 19
415 251 657
560 5 431
214 370 207
754 627 785
248 653 551
758 360 131
423 53 569
616 950 54
843 352 343
655 612 934
59 445 170
23 114 665
246 316 761
498 268 203
47 488 307
854 802 572
687 711 548
335 939 17
813 426 672
331 597 59
901 712 357
246 405 382
765 830 903
667 116 609
572 483 577
900 653 435
957 801 893
89 445 418
90 834 504
524 784 386
713 859 944
848 46 902
877 604 324
314 525 631
452 974 235
278 357 398
520 465 773
661 905 80
666 219 648
984 192 221
93 405 103
626 650 671
479 738 361
283 411 500
109 631 351
89 510 577
45 199 27
9 788 892
689 551 499
445 588 753
154 99 933
208 149 884
689 497 828
924 363 605
476 980 669
675 577 535
905 437 821
699 713 165
290 131 538
838 991 278
385 242 633
209 256 542
67 795 411
476 283 340
318 29 530
580 101 387
243 10 517
485 769 631
640 469 908
603 802 109
668 718 479
231 598 538
831 927 275
599 603 483
57 588 202
727 964 829
941 170 756
526 291 6
946 164 999
192 781 913
214 947 802
639 780 374
496 868 337
674 258 603
22 916 291
342 702 838
922 870 987
834 423 809
189 290 406
593 43 17
296 633 701
197 649 981
425 753 965
332 1 185
838 780 435
335 261 774
648 440 625
12 299 181
422 16 472
32 158 541
151 443 465
666 438 97
30 323 540
208 48 567
819 10 223
178 795 39
816 813 793
961 463 906
991 97 416
487 476 926
941 598 484
278 356 503
685 586 176
77 491 755
153 863 39
965 584 671
587 153 985
694 965 425
61 340 100
66 58 471
696 52 327
996 57 633
922 711 264
434 550 246
163 944 102
548 243 929
315 217 656
215 465 891
123 127 75
283 523 997
193 515 273
67 732 251
138 512 454
82 694 474
88 530 101
372 16 899
506 280 81
644 497 179
526 587 244
290 894 183
90 344 754
41 548 130
412 396 500
945 647 604
828 845 753
508 835 529
210 732 343
294 948 127
142 790 458
255 913 540
418 581 593
581 510 410
762 54 781
319 801 82
787 926 942
889 771 1
251 554 119
767 144 338
142 967 86
310 146 5
946 342 747
967 266 284
427 268 627
881 335 70
513 449 467
892 473 683
436 653 197
155 487 749
621 642 11
180 807 832
907 633 774
33 542 883
660 650 937
395 629 291
915 749 716
684 544 364
617 876 720
239 169 170
286 305 794
752 728 628
554 619 69
217 990 244
457 830 403
198 684 963
309 446 252
192 617 283
769 193 958
641 542 103
308 877 156
210 461 75
945 658 580
644 322 623
915 796 10
819 315 372
466 633 578
428 37 291
647 480 366
646 830 692
638 952 524
550 966 839
621 116 235
687 642 49
590 481 948
550 784 580
898 760 174
192 242 462
273 103 945
650 537 79
518 572 49
958 788 494
295 630 436
217 450 595
511 948 961
840 205 808
701 270 90
938 986 671
583 713 176
753 420 467
759 280 844
400 714 993
826 21 51
628 406 734
141 965 132
698 146 262
115 254 929
133 239 147
417 969 627
128 616 715
61 399 861
915 489 702
327 472 532
431 222 68
334 30 471
103 343 723
772 454 142
249 950 57
247 912 846
893 765 685
849 298 867
176 890 345
773 140 821
53 727 676
792 767 342
735 275 570
682 529 317
103 836 488
513 317 249
149 43 788
878 283 874
817 351 202
956 546 899
971 107 148
683 853 447
125 682 207
246 520 245
719 595 54
853 972 592
897 641 385
880 738 436
102 230 181
657 883 320
90 526 409
783 787 957
337 365 803
10 275 182
490 66 314
343 862 294
299 46 454
611 110 950
129 727 674
407 6 869
150 751 258
566 17 817
193 442 436
517 710 785
507 3 109
790 916 78
120 56 298
755 792 595
893 484 733
721 726 567
9 604 953
520 917 863
71 779 460
835 67 411
710 274 785
718 239 619
259 85 370
433 529 658
201 65 614
292 323 152
566 478 672
167 968 937
836 422 837
446 955 696
315 280 330
865 230 330
344 625 717
940 476 463
777 281 759
79 336 609
936 833 372
746 555 430
905 279 429
333 338 649
443 27 425
492 422 582
935 460 25
938 991 40
342 861 541
162 975 350
64 900 157
602 532 162
316 292 289
332 704 719
399 34 129
871 117 207
850 703 109
402 385 503
242 889 985
43 30 451
18 767 505
41 698 796
634 719 433
109 778 132
198 573 536
708 372 455
970 212 321
617 165 226
677 450 913
285 638 506
66 540 367
63 334 843
583 499 283
992 338 416
880 413 594
515 708 347
233 243 770
233 438 355
860 990 85
586 307 479
951 970 276
212 172 898
612 870 240
40 390 269
163 93 228
375 841 872
524 785 523
544 295 91
465 509 585
902 86 936
358 522 345
207 248 64
721 505 828
996 180 116
122 815 694
57 161 130
872 257 324
77 847 249
416 579 965
242 672 539
474 680 774
306 598 311
181 266 274
610 91 776
912 741 612
228 985 913
169 976 950
690 1 933
406 317 591
43 577 63
657 288 350
141 771 684
554 783 18
738 365 941
813 915 575
351 610 116
194 682 186
678 386 359
479 155 417
602 10 125
234 535 626
4 395 510
324 62 460
482 439 846
883 715 623
288 320 805
517 161 733
236 477 841
170 516 838
173 696 264
463 71 491
298 706 459
576 273 894
82 764 898
142 944 618
104 145 837
509 805 294
278 143 98
181 228 498
781 186 698
120 434 540
724 601 743
874 1847
24 360 553
797 368 974
634 21 620
503 398 819
469 374 405
175 580 121
542 203 613
635 451 445
310 7 942
99 711 908
77 351 47
264 42 49
707 196 541
242 112 898
130 371 604
175 214 853
481 588 549
22 469 545
91 338 916
321 820 514
294 121 561
499 413 291
283 220 950
672 582 416
39 433 478
514 225 67
170 8 261
733 749 551
326 431 447
608 353 982
227 107 175
757 692 18
833 491 232
751 811 542
230 622 25
163 464 641
277 78 74
629 672 182
690 564 407
200 663 572
703 315 997
393 717 774
760 659 736
250 408 413
343 485 884
629 378 190
18 65 871
706 365 338
690 120 251
8 812 815
845 584 391
218 336 142
749 88 657
19 617 276
56 346 891
32 161 957
372 125 212
81 379 744
558 554 53
364 47 288
145 250 69
744 469 664
196 436 821
65 827 462
44 464 534
81 681 161
762 157 815
116 710 976
377 826 846
834 22 890
85 570 60
705 697 443
84 265 500
19 482 589
38 302 721
508 49 411
529 180 283
644 195 53
99 156 65
457 414 510
117 419 109
799 622 95
470 418 776
298 412 508
563 140 573
35 656 63
439 850 278
122 789 347
422 436 401
791 638 970
432 100 893
111 481 855
62 341 772
88 389 157
433 737 839
499 368 929
568 578 574
393 715 481
679 700 996
18 442 180
156 621 124
7 209 83
674 189 399
467 322 5
13 5 611
5 861 344
574 48 748
