9154 26242
4398 8483 -524
6222 9030 72
4541 4421 235
3864 3183 -962
642 1278 -930
669 1120 -858
3104 6442 -34
4593 1687 322
7476 4893 318
7875 4816 -288
4130 6985 493
5555 6426 490
1970 5746 -669
4785 2963 579
6167 8465 679
2158 1 -604
1074 8462 -34
604 2013 857
3070 6653 -685
7314 8490 187
5914 7769 -813
6837 2560 934
8880 1003 727
7648 4662 988
7320 2605 865
7717 5322 962
3474 421 187
8953 79 -417
8206 1913 -731
8566 5950 690
4507 3731 -287
3716 2705 314
7053 6867 -398
7126 670 134
4487 156 515
6499 4099 288
4214 547 3
5333 6442 -235
5639 7550 -253
1980 4805 199
7735 1808 -691
1392 2192 625
802 1842 634
3406 7549 224
6958 2283 -956
3218 1288 -150
6888 8913 589
3461 5834 -146
7434 7947 -100
8772 7763 635
6426 428 418
6640 5125 -930
7371 1079 445
3847 4112 311
9040 4482 482
8933 1407 720
2953 5501 -450
4167 5522 -881
7369 8050 386
7776 412 -908
3649 3469 -973
8660 78 580
2964 1440 -988
3770 5444 216
3015 6951 888
2811 2686 74
3368 2213 501
6115 6952 -436
1680 4694 -904
4123 455 -850
6811 8408 545
4566 6049 -740
8686 7771 331
3283 1499 379
703 745 690
825 3412 -394
2646 8473 110
2144 3063 842
1403 2448 -538
7010 6546 718
506 2147 136
2371 5790 -340
2551 8644 909
4358 6095 -500
71 7336 123
5066 3151 972
8202 3702 765
8871 1348 626
2604 9110 878
880 457 669
546 5486 -602
6025 6833 890
4002 7637 998
4760 486 -241
6978 4050 430
2921 9054 -574
9056 7864 -748
8063 5761 832
3128 6534 78
7675 1975 -648
6409 1817 -477
2327 5854 811
77 7930 -364
7699 3361 -32
6602 870 637
8609 7968 189
4905 8939 -757
5348 4 348
589 2894 -156
3690 4803 -219
5503 4405 -522
4424 4760 -766
8839 1552 -147
5107 5337 804
6609 3406 559
4693 8381 591
6473 8403 -302
1845 5624 229
6004 116 -483
7364 2014 -349
4496 6185 -211
2955 7096 -870
8666 4942 -725
3680 901 -6
8262 3476 297
4258 6137 311
6212 7156 -208
4607 8262 473
3317 984 -132
6418 5761 -121
8982 5436 473
8971 2585 -676
3889 4464 -835
2514 1933 183
8455 2349 -122
7674 3054 -467
5981 1769 -577
2550 638 546
2766 148 903
6868 4399 630
7148 3147 759
6433 695 -113
1532 2345 -253
1984 8430 -343
5121 2447 -577
2724 958 -182
780 6527 768
3154 2404 -23
6496 642 -786
7818 7547 -412
3199 9103 482
3147 6023 -652
6662 4701 102
6138 7832 152
2750 8319 -851
4479 2275 429
6831 9105 394
4294 8322 624
5722 8839 428
700 8778 980
7865 3660 451
1949 1327 701
4458 8775 -834
4961 8837 -366
7377 9050 342
2319 1308 726
2811 3041 27
2633 3748 -452
7330 3694 601
2335 5218 -239
8002 1802 -348
1242 8204 5
1798 5540 774
4498 108 -45
4341 6658 -544
2297 6797 444
7281 4670 -183
7147 7040 -355
6736 3078 31
7368 7716 -51
6070 357 795
1987 1795 206
1915 8816 -47
3552 5378 -409
7713 3998 234
6557 7930 -97
4463 7722 515
7789 2609 9
5840 5731 -851
4740 8640 25
7425 6958 939
8926 7462 90
4814 6004 237
5631 4487 652
8391 5256 991
1358 3949 -83
2596 7428 642
8775 344 109
6472 954 21
8106 8933 -424
4210 231 -263
1483 4794 -801
2829 649 -884
7889 8630 -469
9099 2177 -389
3350 2648 138
2610 5257 173
4146 7425 -404
4505 2771 303
6377 6404 857
6509 5302 582
2160 5075 -305
8075 1574 -638
6390 7047 799
7805 5735 294
1000 1673 979
2017 144 -328
2904 1150 131
9073 164 722
9134 8225 -447
1882 2387 -836
7994 7695 -595
8137 5996 70
542 8215 313
6031 1241 -881
6846 3232 354
7523 1802 -402
7805 2489 210
8625 2383 656
7525 2151 -542
2657 5287 -304
5930 5946 -775
5344 3093 192
1268 5040 -864
7137 5970 -800
8682 5920 156
8179 2931 141
3245 9089 622
4233 3524 334
4081 7409 -177
1416 4238 -64
4216 3517 343
2990 2053 -7
4065 5084 952
2871 5959 -922
6921 5827 472
3603 8599 544
5005 8848 -769
8069 6420 -217
9127 3701 429
4853 8226 -539
4504 4200 -237
2099 3660 654
2019 6902 -74
3331 2198 -622
2881 4489 685
8154 7597 425
6641 1517 -828
2060 7344 628
3725 6997 -270
8337 5405 -270
7782 8079 -326
48 2044 -645
1979 2416 -354
8030 2517 -595
2514 5900 -863
6682 7071 -289
384 1437 938
5278 3983 553
2257 7005 -749
3118 4706 -693
8285 1714 -841
7980 2886 378
5418 388 -501
5150 4412 -384
5704 3760 136
8797 4014 614
7732 4954 905
3744 6152 632
7322 5032 883
4138 5100 -838
6943 3308 -286
5822 7114 838
5352 4619 -595
6140 2634 -469
5966 3618 -743
1286 5271 -559
4966 5083 619
7691 4407 -236
3979 2740 630
2288 2691 -614
3530 6514 -659
5514 5235 -274
3776 2983 -486
3831 9135 -734
7579 6372 -934
3770 4969 -22
3604 8720 -831
4868 3042 315
3777 7897 -979
853 6626 646
303 207 825
1916 2413 -811
3582 2444 529
4289 4659 -557
5705 5078 132
5068 4451 -101
4510 7223 498
6056 5888 -536
758 3110 949
3862 5261 -201
7016 2895 663
8506 7187 372
2500 434 847
7448 4397 -271
6271 5248 -577
5234 2572 591
6489 4844 -161
4375 8295 97
848 4726 254
1102 4952 83
3382 4905 -476
2544 6822 201
1637 1809 570
8403 484 479
5991 5366 -104
6416 518 856
642 138 -159
8198 3607 385
8460 6227 -235
7682 5828 -110
4805 3947 805
4105 148 -521
8373 8333 -799
1118 3956 947
4783 4316 896
8408 9008 41
5314 6596 -990
3238 2761 -574
524 782 502
6972 2876 995
3880 1962 278
3444 7106 -49
7378 618 340
6723 64 -639
6192 3991 -39
5196 4923 711
5146 5023 -962
126 8000 -303
271 7825 -829
8915 3863 434
8272 4821 183
8114 7021 435
3908 7619 603
7339 3146 -528
286 6947 -904
7947 676 419
8357 7132 -463
1052 5453 -128
1676 5854 896
6475 1727 -701
1056 1669 -25
3283 2495 -269
4328 8977 -371
5422 766 -833
6702 4052 110
8013 1862 630
2981 1728 79
8578 3796 -493
6080 7406 989
5698 1240 933
8625 472 755
3318 196 -156
3788 2654 -878
4766 6927 194
2929 1019 -502
1886 2459 -53
8531 1186 -35
254 8432 -529
5508 4560 976
5822 1060 392
7371 1535 -377
7397 645 -53
5293 7123 -58
50 3800 33
124 1856 -68
30 8224 517
9062 5064 -433
7427 6538 -999
5361 8503 273
9053 2020 -267
2949 1143 957
6213 3741 -985
1043 59 -251
6098 1717 -949
6325 816 -253
8289 971 814
7810 6604 908
616 8759 146
9017 5103 -164
6548 7872 806
1703 6608 -602
6314 8903 424
2204 2206 -596
4669 6471 -628
1183 7146 700
1889 3126 543
1358 9131 -230
6616 4732 -590
6979 1249 -529
8873 7440 -719
7406 6779 -425
5815 3507 -933
1545 5461 -740
4161 5972 76
4100 235 -934
3057 3149 404
1731 6487 29
6335 4918 -106
381 7086 -821
3008 4427 531
5351 4979 983
4031 836 -451
8363 2337 704
4250 4130 454
4414 8418 887
6952 2000 -798
7817 4522 895
2088 1885 342
2034 595 8
2879 6175 -37
3041 7917 -658
5828 8079 -515
9050 5164 -520
8648 721 621
4991 7175 777
5328 6418 -454
7287 8063 855
4333 3807 591
3993 8668 -551
1346 6255 -43
2222 5335 -103
8358 4796 146
6891 2101 -502
4948 4258 853
809 3181 656
5769 1180 796
4050 3206 -886
4410 4151 791
8691 5242 -188
4197 5918 -803
3826 4230 1000
5105 6659 225
995 9037 -660
6397 8176 -794
2710 206 533
764 5045 -171
6617 2551 367
599 5028 443
6186 2651 -90
2314 3358 -602
1938 1570 -91
4772 6904 -376
7778 2342 -970
4747 7030 -903
4454 6388 -720
6966 5419 189
7930 5031 761
7671 4298 -268
761 2911 -52
5337 2469 -653
559 1476 -956
477 4229 -517
2891 5996 862
2556 7021 -959
353 7110 241
6772 9080 -368
8372 6900 511
4176 7330 839
4686 1698 636
300 1334 -517
8307 8367 -317
3905 3794 -78
433 8266 722
1057 5219 118
3605 7762 -322
2728 5397 -807
3079 5987 -618
8298 2687 490
2668 6918 -921
7530 727 -875
6057 221 1000
4647 2293 -50
6850 3893 749
5533 3390 -10
6622 292 567
2819 6792 9
7809 1279 -101
5459 3811 -482
1204 1708 -157
3646 3147 -776
5228 6309 -163
4388 7497 445
1793 8812 -418
8981 3998 435
6633 6606 -98
2169 6192 680
1963 4695 -507
3197 2226 -579
9009 9016 -46
8858 3921 -609
6645 143 -275
416 8095 -265
7999 4282 -358
2741 6590 -709
5264 8884 -966
4379 1312 766
1114 3191 -557
7434 84 -101
718 7747 -577
5351 1132 317
1185 9022 -925
9116 8464 -911
2325 6415 161
8518 3441 -1
3112 6590 -541
2186 4918 -796
3069 82 704
6591 2712 -907
8624 2407 319
189 3982 688
9046 7482 717
8959 5931 -326
3966 6123 59
7728 2520 -777
5840 2314 113
3094 1073 866
7113 2565 961
6158 265 712
1023 5326 377
8333 7417 901
3517 6781 398
8005 2360 311
5716 3034 909
616 8124 716
7111 422 -805
6495 7797 357
2408 9032 102
1974 5733 -850
5268 1830 -334
3651 5705 547
6571 3731 -104
7557 7562 451
8564 2581 -16
2178 6858 564
1175 4522 763
4171 8767 -465
7802 1287 -125
3684 3039 34
1498 7482 812
1522 1069 391
6859 18 -338
2329 522 -240
3889 1072 -571
1386 5505 144
4575 4670 87
2216 6814 -698
3527 1896 51
7829 4220 -668
5448 4517 -635
3011 5331 -582
1035 8792 -205
5818 397 -302
8543 6304 480
1171 3095 -152
5913 2554 -560
8514 3914 -680
5633 7710 230
8622 6216 926
805 45 119
871 7597 476
813 7335 810
6090 2060 992
7907 3573 524
1247 388 81
3419 6989 -614
4233 8908 -946
543 4811 -399
5205 6750 59
2874 5322 881
6197 7958 454
6467 88 244
6328 1035 128
5757 8514 -726
1998 1023 -47
2807 7005 317
2105 5245 372
1313 1834 870
4048 7535 710
5180 1031 27
2386 8149 -656
6020 8939 -600
5942 2480 -370
6837 2151 387
7746 3200 -442
363 97 501
565 6442 -896
4038 6523 -964
1292 4830 -71
1559 929 520
2097 6201 -889
7737 3473 218
8164 6057 -965
2398 175 -222
7051 5658 189
1696 3538 -420
6249 1924 -73
7646 3806 -860
3416 950 -714
1428 2767 981
6295 3419 -268
7727 6456 -875
2862 8496 852
6962 7521 -108
3925 5331 -469
8145 3679 -287
8887 7963 630
6209 4981 614
5097 2678 298
8781 5756 -620
5037 3159 -344
6586 8483 -848
6470 2108 -658
7909 5103 277
87 4266 -414
1130 881 785
3506 2391 118
2059 1599 287
754 1226 -674
4482 1571 599
3401 2345 -629
6623 3656 -608
5238 4478 860
7317 6278 834
8983 5877 -887
892 5342 -18
453 758 324
5217 1439 -56
1471 3933 341
3748 3518 580
7450 53 645
6107 4699 -236
7367 7069 -692
9066 3493 -263
1120 7246 636
712 7902 938
6575 7059 259
3676 6597 -571
5226 2667 -377
553 2498 505
366 4194 -148
1028 7803 -834
3858 31 976
4143 8416 -637
4195 7854 427
2649 6020 -131
3550 8322 317
1001 3825 -202
534 2650 545
6284 4601 -588
2898 4484 551
4963 3440 131
7080 2462 671
2116 6352 -62
6914 8625 879
3782 431 -958
8448 7408 -776
74 297 474
3682 4152 213
399 4812 699
2711 4768 -294
1715 1388 88
7497 2083 -833
6189 3072 754
5806 7228 -610
8606 4016 986
8769 996 875
8670 2789 847
476 1089 473
6190 8935 135
5088 8471 4
7356 8983 -878
7733 2411 -867
5374 4470 -246
3346 5713 701
5546 4876 -1000
2538 3188 -385
6362 4040 -255
387 2741 -367
8914 970 -519
7278 7143 390
5204 1162 372
5436 3275 -938
5066 6024 -518
2768 4010 -433
5809 2686 -404
1903 6239 838
8842 5355 138
8199 8134 -866
6792 6741 -417
5240 7647 141
6309 5695 -728
560 2024 388
8725 7782 -732
2203 1123 -192
5099 3222 -274
2983 474 406
2578 8351 416
2462 5197 -156
5814 7343 -260
1077 8904 -539
212 8387 -580
7411 634 370
427 3257 822
6066 1955 306
4327 378 -608
7310 3156 -163
1657 907 238
8579 8506 843
1797 4961 -115
2954 202 -376
1230 6757 530
3565 4764 -338
4989 2345 70
2491 2820 118
8064 3270 283
6681 5005 -823
8960 4595 847
2912 4663 -233
6355 2435 118
5890 7866 335
3450 5610 -982
5979 5361 305
1359 1449 726
848 5027 -594
1889 2433 266
569 573 368
2638 5023 659
3125 7142 -282
183 4030 930
6837 4683 -418
97 2979 -311
4446 2050 -845
4855 1680 719
4426 6173 731
1972 3398 72
2510 7729 892
3996 5362 -892
998 3067 903
8338 4887 -366
815 4127 587
2758 1540 408
1767 6944 -896
2234 5409 -944
4005 8118 -599
8349 3761 -749
6587 2625 -922
6480 1362 130
2244 6898 806
8973 3043 361
72 2861 597
5616 5225 653
8339 1582 873
3625 8460 -720
8125 3056 566
7016 4086 659
5416 8264 414
1883 6443 -479
6545 5109 -509
3329 2475 651
7997 7144 129
4492 2352 136
3523 2482 532
1034 2092 -127
1804 819 405
4977 163 896
4525 4985 555
3435 6570 -991
115 7220 -229
777 3949 -202
2207 8250 -967
3338 1555 -454
4034 5376 -978
2812 6033 -413
6738 2196 638
3611 95 852
7415 8752 -717
3072 8290 -76
3964 5951 -446
673 6200 -440
6607 4126 -814
434 4491 -771
7867 767 261
6515 3063 -556
5285 8628 -183
2595 4877 -516
6410 2200 439
7649 6613 236
6243 6822 64
7702 1044 -587
4672 622 459
9059 114 -285
7267 5609 751
8862 8458 451
3535 6221 197
3502 1180 -653
7475 7605 -661
4614 4400 -455
7667 759 -253
2151 124 -435
226 3888 70
9145 8779 429
5175 3026 88
84 3901 -282
6409 3336 982
9108 5685 536
4492 867 673
4570 4928 -703
1439 8085 845
9003 725 -577
4287 8279 477
3542 5376 72
848 5088 -275
2747 2937 472
934 1505 -96
8908 5783 -293
246 5473 -630
734 8083 -33
5437 6878 140
1975 3413 -931
8183 4952 -11
4108 146 221
7852 808 586
4980 4948 319
3799 6065 892
1815 3071 156
3057 801 -21
2391 2469 806
2081 2210 -409
5758 1125 523
8320 5821 63
1139 4816 -790
6506 6980 645
3893 503 610
1808 4869 496
4168 7388 986
254 6421 -254
5718 4979 -202
1651 3885 494
1485 4705 -223
7551 2916 -769
2236 6678 -989
7421 6769 162
6963 1435 823
6172 3273 -489
4267 5558 -38
6557 2965 347
2046 5150 -987
337 3317 1000
1536 2856 -788
4844 7785 978
1103 5469 -139
1702 3542 -434
4597 7419 497
3934 8869 -556
5822 2388 -996
5560 6934 438
4822 8649 -214
6156 2706 68
8737 7402 -584
8309 3270 514
8757 7207 -261
5416 3481 -326
1322 1413 614
5522 3431 -223
4775 228 799
2024 5622 -272
1477 4063 -474
2783 4160 875
229 3268 388
4416 7676 641
6272 360 -65
6846 5025 957
4868 7513 914
8409 4748 -741
140 190 712
5221 250 -229
3539 152 580
6034 5066 271
1500 5641 -722
2725 6051 -232
7209 3677 -46
2670 5605 -528
6486 630 233
1149 4432 574
154 1257 -718
1004 1984 267
2344 6323 202
1031 5853 -796
8002 909 -149
2855 2104 10
4440 4987 -762
7991 7093 -650
8991 8394 17
2826 7887 908
6879 6489 880
2048 8913 239
6334 765 -955
3103 4583 403
603 4722 643
2896 48 -9
5301 1324 -279
5441 404 431
62 8710 97
1319 4631 -930
1061 5868 873
8627 8238 655
2703 2832 -407
4781 6763 -793
4206 5069 -535
1185 6880 -145
4877 2870 -44
6332 7905 199
7426 5334 -972
2426 7342 -847
5176 1950 211
4910 1660 568
8961 1126 -29
5997 589 76
5618 6700 -379
6516 5161 631
4917 7449 558
344 7623 135
1040 5289 -542
2550 6961 -246
1254 1490 907
3958 8253 -968
3337 3408 -70
7904 6488 186
1723 8344 170
8692 1018 140
6975 4814 946
1335 2112 588
1515 5449 -397
4915 4970 -46
1959 8349 -543
8299 997 -517
5742 3296 356
7105 4662 -107
8743 5701 -441
4624 6146 638
5871 8126 65
4297 9075 -336
4842 7568 -384
259 4640 534
1998 3032 -832
5832 985 -875
1501 3095 -287
4813 8981 -14
6675 4383 -123
7380 5712 732
5159 2969 -799
7499 5294 -733
7589 5386 -303
4688 1855 337
225 1035 510
3119 5845 -471
7935 8834 -396
7563 6515 142
5581 8321 499
6269 4392 44
9064 1501 369
4167 3661 -563
5484 8170 -372
492 3468 145
3231 6906 -332
4333 3685 559
2873 6961 -662
8759 8204 -174
2366 2420 165
3207 539 458
6268 2889 624
298 8728 -90
3813 3079 346
4438 776 40
7232 4702 -453
4917 3507 -770
5397 6026 -293
6332 7761 -785
3475 7968 -54
7447 6000 -156
6001 8942 873
8349 2739 892
493 7454 -738
8304 4221 106
4391 1742 438
7711 4274 134
8607 8915 498
7616 4689 -725
7026 7520 604
5399 7099 -873
7504 6770 25
3420 16 343
2403 346 337
1491 2977 -197
1428 6238 -446
2415 3358 378
3075 4556 299
8097 1484 458
5999 5777 -580
2336 6032 579
1512 6698 -483
6343 6751 833
6190 5305 541
5608 2694 138
6795 6640 -857
5740 7075 -395
7332 6494 -373
2678 7371 -903
1632 8861 -828
7975 1048 336
8243 1625 -524
4387 5480 -720
5148 8818 -447
7683 6448 -209
766 587 -66
3867 4598 -765
965 455 474
1972 7630 -669
3488 1262 -409
5265 5345 745
7449 8133 178
4365 7229 -942
4785 4719 892
7138 1337 614
2377 9119 -110
3687 7014 -686
24 703 -959
2315 1831 -474
1555 6848 -22
7861 8716 -219
980 8665 -799
3172 5933 -641
4046 6095 484
2837 7641 -117
4756 914 -239
5233 7284 -680
3809 3330 368
6361 9079 -683
4824 7977 248
2064 5023 -831
800 3608 -148
1364 551 842
6056 5854 319
4642 7713 811
378 3358 497
440 128 -241
5682 6177 -512
2363 5524 -876
5207 4127 -939
8455 2956 235
1172 1654 526
1573 2720 -73
3086 6273 13
8265 892 -546
6201 4745 659
471 2211 -741
81 1756 -250
9020 6952 724
339 4258 584
4535 5563 214
321 5320 51
8329 5889 -697
5636 1260 -38
8761 4299 -944
1230 7284 -855
3127 3461 525
3563 3782 -58
5760 4959 -944
1302 1898 235
6064 7755 -559
124 1085 410
915 9018 283
7562 2625 849
3704 7256 102
7238 97 730
8605 38 -18
1781 3497 -159
3739 3068 -466
4564 1027 -112
6100 9091 -565
597 7153 834
7606 1708 473
8869 4054 426
1647 2940 89
8970 4771 -581
8377 8913 -984
8532 816 580
6242 4542 199
3001 388 596
3267 9130 723
4674 905 -730
3279 6278 446
1944 5109 853
870 4383 34
4457 3451 -781
8267 6431 699
2954 4903 -765
221 8230 -880
763 8227 664
3354 2006 -762
9123 6575 541
1218 7880 43
611 1163 -480
1681 7354 -903
7823 3066 512
8633 3374 -426
4433 6187 30
4539 2592 -393
637 95 185
3214 4975 -268
1363 7828 -259
1907 2116 -306
2712 7249 -961
7521 3641 -909
8905 6665 -962
6668 4464 116
4856 6539 -465
7797 3682 739
806 1922 169
2804 4850 -288
261 1531 848
3026 802 -194
3797 6466 -574
6160 6415 174
869 2379 628
8246 7349 629
2866 6445 -533
4016 4548 -469
8255 8204 -83
232 3500 -599
6278 2082 345
6596 2113 -267
4278 4448 -423
4599 8007 691
7084 809 473
1480 1689 179
255 4710 210
1933 8653 989
916 2558 -534
274 3740 782
397 3468 -492
3905 724 886
4009 640 -499
8355 483 245
3094 7262 882
7596 8200 -222
997 2913 323
4655 8927 11
3238 3892 -363
5487 1265 -804
5802 6751 366
3168 676 49
4304 6385 -256
8424 5475 127
6986 6659 890
6577 3223 772
7202 3184 704
5149 7318 51
2392 3434 421
8252 2486 -798
2956 8571 296
3391 1458 -438
6327 1627 13
4722 3971 -621
6099 3375 93
4752 6221 921
999 5853 -709
8141 4582 -170
92 3992 630
3396 7546 149
1994 5455 19
4448 3964 -726
3064 8996 -732
8321 2656 582
2388 7950 831
7495 6752 -409
49 914 -70
3739 7818 194
7556 8903 -562
3223 8290 644
5880 756 988
7759 8257 836
1449 8010 -826
8697 7679 -392
7796 836 192
8716 1267 835
2088 6047 -139
1325 4518 62
5563 5856 785
3455 1376 388
8234 4442 -838
731 4509 795
487 7850 494
8198 881 -803
921 7156 -607
6587 7181 -656
1751 7069 896
7880 371 -727
7051 8889 -131
1231 7677 994
5871 483 -759
3606 4831 38
9064 3587 -752
8382 8142 472
8214 5272 -136
615 7044 -179
7930 8257 194
3191 8381 -506
710 6481 101
4312 6112 380
8069 7630 -273
5122 8645 -133
3875 4405 -238
5507 8824 -777
7425 2380 898
6738 4560 -518
5222 8059 6
8090 676 -350
7941 8772 976
2386 833 185
8175 5590 922
2523 3523 -586
8168 75 -983
3622 7866 958
3157 8845 207
809 6762 993
1527 8248 -873
1189 5501 -461
8176 5615 506
4639 3974 -640
5870 4649 -412
6344 6286 348
4616 7803 -603
104 2524 667
7933 4207 824
4533 1213 -121
7241 1351 6
732 4469 346
6345 5525 786
4043 6544 -979
6627 3200 785
1700 8626 657
1470 3342 57
7345 2081 -185
261 87 992
772 8901 -652
6884 3081 -944
3631 3384 -611
5530 6127 -960
6181 3746 715
7781 7996 -185
3541 3976 210
8404 2198 -290
7694 8303 -946
2522 6158 512
6999 7849 -327
2316 5960 770
1030 7107 -360
1790 6103 750
3100 8654 -864
6869 2449 -949
6803 6470 -247
1807 67 -207
1705 7015 -431
3802 3804 476
6608 1403 -373
4713 5593 -555
3954 4416 -969
3944 8377 777
6572 946 -336
5610 4790 596
8548 6201 -849
144 282 48
6796 6344 958
3516 8498 -167
4920 4488 533
352 67 35
2410 201 558
3089 3875 -823
2212 721 296
4609 8798 -745
8385 1546 -984
7291 6292 -66
3364 891 686
6606 3413 664
6317 7189 456
7166 5172 163
3861 8625 214
1167 8811 598
902 517 -837
511 5366 -610
7300 4048 944
9105 419 925
6 2904 -394
2018 967 -190
2216 8868 -829
2580 2458 973
6854 7574 -150
3459 8832 -374
4648 678 -157
3902 1066 -859
4179 2902 -1000
8870 9099 -248
6320 6474 -52
1020 4210 -477
6742 8937 -447
5751 4023 483
4346 3034 819
1681 4841 696
5031 8382 839
1963 4151 -148
3643 311 443
8406 5995 -323
7985 7834 880
1157 7399 904
194 8567 -228
1320 973 -318
4801 5072 255
7700 8053 -912
3728 4936 120
2999 1270 511
186 60 -621
4687 7506 409
415 349 445
4973 100 901
6301 7263 729
8224 5960 -185
5535 6352 610
3280 2970 116
4238 2523 -434
4533 8853 718
5089 3616 275
6610 7833 151
2306 3093 -46
6364 5393 491
968 3366 -260
6026 6389 -445
7333 5831 -599
3705 3965 800
5814 825 -510
2726 9070 -193
2326 3206 759
1121 3809 -184
3202 313 494
6627 7990 -161
7416 334 -374
2901 3069 410
5451 5608 961
3429 5666 -670
7697 2317 -153
2262 3726 10
8616 2490 492
3800 3073 -419
4089 9097 -840
8425 5124 -448
3460 1880 -359
698 7418 -770
8301 8709 992
6805 8213 814
8907 4971 -570
8063 1426 -573
7039 3942 -753
3863 5422 117
1960 3391 -606
1204 1804 440
740 7997 517
3397 7343 -686
446 1637 -49
4205 3677 -82
7323 3629 -679
5970 5250 755
5653 4428 668
7962 4197 -619
7173 7248 -856
2728 4769 -84
489 7837 679
6843 2940 661
6636 928 451
1348 2344 -666
6070 6306 -384
2053 2165 731
2410 956 364
8868 5520 329
9061 6939 941
2527 1022 717
1599 3218 -662
3839 6484 712
2899 8059 -716
5569 1922 362
6862 4914 -246
8683 3365 231
2151 5560 93
2223 6351 483
2681 5560 -510
8420 1198 -578
7390 5454 -124
6016 7050 -628
2582 3884 -191
732 4464 713
1784 7817 -97
199 8536 709
429 7166 -396
6704 6846 706
922 2274 92
4072 2367 -406
8601 2781 -598
7739 8434 -16
8365 6394 -807
2318 3628 724
4997 2412 818
5671 8604 792
6981 238 236
3094 4121 497
2121 6156 -428
1897 4305 -775
6310 5173 -127
550 3019 -869
8293 5077 197
7887 3749 896
7847 6495 293
4617 3136 389
2124 5284 793
2942 7833 950
748 5824 -483
3458 3143 -182
579 1323 -928
6320 2145 -655
5037 5697 563
5843 2069 405
6332 8868 -955
810 521 71
5818 3478 -673
7844 5233 -984
8427 956 -622
589 8238 -323
3646 1623 -659
997 2775 -487
1474 4240 -736
5679 4734 388
1641 1346 -824
5294 5674 -277
2706 2150 776
7728 137 -643
4933 772 773
730 4207 -652
8977 5796 -630
4258 7662 882
4346 7517 359
8389 415 855
5758 5003 500
1922 4445 479
4042 4945 730
8296 211 -444
8334 68 721
5454 1232 616
8396 1668 -479
5709 6169 -152
2727 8786 138
8325 8663 -112
7376 1519 805
2092 433 440
4824 7760 -492
8527 3983 574
7750 815 -326
5141 2473 363
2463 1596 131
6960 1070 -462
8189 3231 213
1228 7182 896
