18
834 857
550 296 971
480 309 331
23 460 365
721 771 325
629 671 -672
106 528 857
446 798 -301
529 498 -601
45 290 65
260 8 682
410 264 795
113 676 -646
469 816 -797
728 189 -754
258 695 376
383 160 556
678 806 404
711 794 608
796 777 -871
732 40 -639
564 398 51
315 81 -236
271 216 466
431 734 -276
792 537 784
157 276 735
288 381 296
567 217 -251
129 51 591
321 224 391
189 761 791
558 564 747
684 368 698
380 583 201
261 765 983
723 127 53
253 296 688
562 755 -927
740 369 535
488 784 803
158 696 -857
153 192 337
24 131 -467
815 203 269
529 761 -392
731 734 230
644 802 -286
577 457 -577
560 506 557
81 822 -719
613 142 137
810 476 -129
173 282 841
71 68 284
566 195 307
445 641 -422
122 304 59
160 588 383
675 640 296
656 424 -887
148 542 -604
238 551 176
153 496 336
322 124 -357
671 276 -2
374 633 775
241 705 -395
93 191 -235
806 113 -549
789 62 238
638 113 943
476 168 472
32 399 870
400 592 -752
618 734 457
645 207 -878
95 692 -516
826 780 -224
8 557 -269
458 557 967
166 318 552
273 660 347
747 416 -474
656 754 220
465 350 263
720 391 -849
792 288 186
425 796 662
667 758 -847
688 591 550
447 467 176
727 570 -6
482 100 264
392 352 -847
760 159 -266
49 648 298
698 104 639
296 725 -589
215 151 -315
764 264 -624
39 127 -469
47 399 427
683 227 -223
282 207 -89
799 171 804
740 779 -183
87 423 -795
654 827 9
292 361 116
574 403 -184
457 89 187
601 407 339
81 536 -427
732 55 180
557 328 655
792 129 225
395 112 590
620 591 149
642 212 853
228 77 -997
544 56 693
557 479 215
92 431 -250
681 658 -741
161 167 -583
29 561 916
598 594 407
392 145 -370
274 19 735
223 47 83
30 534 -756
366 807 -222
65 375 -532
722 348 262
430 786 -963
116 13 -159
562 115 -266
60 643 43
435 604 772
718 77 -923
765 459 244
702 820 859
12 283 69
110 147 -351
282 592 -253
295 69 716
635 582 -82
800 282 797
518 522 -538
753 347 181
406 14 -155
732 496 -570
653 336 37
740 459 828
123 745 -730
772 54 497
519 664 243
782 475 454
190 638 -353
88 349 493
141 544 129
107 328 738
150 202 -518
509 258 -168
340 156 444
158 760 695
470 749 -781
560 153 781
644 822 410
146 17 910
710 389 241
536 699 276
4 621 896
735 817 -667
705 39 785
691 771 -403
145 412 -772
762 81 -866
398 787 -49
355 785 -983
427 284 -915
406 389 992
115 686 -302
257 365 246
55 14 886
55 228 394
108 373 881
737 333 706
241 386 -186
814 750 -674
597 551 179
202 648 -130
15 394 643
520 432 -361
734 284 -485
407 206 43
91 490 738
38 542 223
126 245 -875
302 600 33
469 473 178
720 108 903
678 391 55
297 595 -383
410 528 -544
609 260 -929
733 236 714
398 175 115
296 404 -338
290 648 577
456 126 -239
392 61 981
421 162 126
403 569 86
565 14 16
653 190 -365
487 265 942
713 407 222
682 788 428
717 773 -261
545 243 -210
51 414 473
670 746 -94
584 409 -373
487 409 -835
243 702 -138
539 92 -912
633 363 210
266 358 669
31 176 339
149 663 -493
192 738 131
260 721 162
395 203 -142
638 370 -702
327 768 955
522 601 176
737 601 -739
409 281 -664
481 650 721
116 818 542
211 81 843
515 589 457
144 531 547
323 755 993
794 730 -60
429 360 -384
600 202 -666
786 819 273
322 389 403
69 669 -199
513 448 333
606 534 854
562 187 469
1 480 674
403 290 -154
366 41 -317
455 793 332
24 286 842
163 457 -647
140 675 781
733 198 843
593 252 997
659 651 -375
464 340 575
553 257 570
70 189 214
185 433 -938
470 249 716
203 668 49
47 307 182
230 189 884
20 668 704
116 581 -443
627 36 152
548 137 65
752 406 742
497 143 433
766 151 263
53 220 -788
528 655 306
366 500 679
474 739 -275
527 792 348
44 733 375
555 674 -298
715 373 929
51 693 -779
277 71 -350
354 171 719
152 634 352
176 114 654
511 272 -454
621 516 -234
54 228 67
424 726 -96
386 687 -767
516 658 -111
13 395 514
69 166 -520
826 802 -655
603 95 475
628 623 -861
93 281 756
391 744 652
22 108 906
167 375 -305
669 329 -155
721 215 722
393 511 -932
250 239 -196
344 681 775
126 285 -363
153 223 556
326 132 215
657 364 -41
616 740 -565
825 25 406
604 484 499
744 195 -327
22 444 -724
515 500 977
517 287 -474
516 593 -609
292 181 448
261 792 -672
656 395 -197
25 464 -3
684 290 189
90 49 -954
128 296 -168
93 745 539
642 559 -271
554 763 -234
804 673 -612
635 313 148
340 739 -972
121 103 -922
625 174 652
283 616 -173
709 338 450
558 330 -269
103 325 700
381 803 -590
414 333 -981
718 475 -204
383 283 -724
826 718 -878
147 402 -736
510 113 -48
359 255 -991
289 290 -257
113 816 982
508 639 1
101 593 -636
222 500 -771
462 510 390
539 224 636
169 2 -178
111 276 188
640 182 -994
585 71 -983
333 379 -885
484 383 -619
410 77 156
795 325 -818
781 335 243
584 577 765
580 658 380
325 598 -633
109 435 -139
592 621 1
767 598 56
704 497 -761
726 602 316
34 403 814
698 176 245
457 166 -517
593 137 351
466 757 719
793 4 -742
462 108 420
28 5 -160
241 115 349
286 181 -489
229 495 159
457 362 -271
356 224 787
399 350 461
811 286 -326
533 376 -467
335 38 835
306 388 321
804 533 -128
360 550 787
581 166 -947
211 575 -231
171 465 -60
655 243 779
750 216 -239
718 127 10
132 520 928
849 829
152 4 982
180 756 -625
29 359 -108
419 698 -354
206 739 491
510 189 844
502 452 -108
405 702 -337
521 210 -898
26 774 -246
558 34 238
300 534 -576
412 46 -41
16 135 -795
801 396 532
602 768 -224
252 157 -815
582 656 -750
86 707 -765
721 418 -812
646 455 -385
601 206 -227
463 768 461
389 290 -716
185 404 -831
321 137 452
712 840 -821
632 125 186
706 84 -985
452 796 -182
464 16 -867
490 266 138
526 574 708
635 193 849
718 81 -736
607 463 -944
13 313 800
77 288 226
35 469 -138
527 805 -784
724 13 -932
150 402 829
760 519 -35
468 615 -259
499 543 -538
454 646 681
673 300 518
528 756 -859
684 758 456
508 622 481
761 193 -43
130 134 -102
116 416 -269
401 72 30
239 224 -642
640 83 -469
628 368 -223
789 567 518
72 354 -602
312 318 184
144 286 956
86 399 206
32 264 183
586 848 -210
245 797 160
830 836 901
322 255 695
573 549 325
716 402 686
608 296 -598
104 678 -163
372 104 -400
164 771 -832
473 544 -967
635 266 48
745 749 -598
644 28 962
251 242 -247
532 519 -989
340 303 869
217 582 601
421 748 -819
746 94 235
189 302 -957
273 689 737
671 299 -693
55 91 -818
63 253 14
248 799 -226
493 402 9
500 703 -314
681 786 -662
606 659 591
116 398 258
112 757 -164
720 803 445
610 835 568
357 183 828
386 540 -789
43 711 -934
722 577 -34
411 632 -825
202 287 674
353 795 992
23 752 506
834 494 831
527 355 273
436 88 -272
670 626 317
99 195 107
584 659 261
653 422 454
380 635 131
598 130 -124
281 663 -311
56 81 503
325 620 -667
601 581 691
803 789 -349
305 836 361
628 820 10
498 244 218
776 534 530
312 74 244
469 801 139
343 102 -230
814 58 688
583 769 837
160 702 150
785 694 385
531 625 280
745 409 88
283 273 475
205 116 -487
527 267 172
810 257 66
138 262 530
500 407 144
158 611 188
847 699 -436
790 389 660
528 13 -731
841 746 -844
522 284 -362
64 111 797
153 39 -911
318 161 796
766 689 251
202 285 -192
403 102 -473
221 809 131
27 128 -331
381 124 -410
375 341 -786
201 394 -442
789 48 631
849 114 -482
185 259 -732
12 571 -561
309 739 -61
210 39 -170
643 482 -809
537 80 523
295 764 514
514 203 829
417 718 -701
544 399 51
294 594 266
564 666 -122
642 195 942
359 283 293
430 34 264
409 645 875
600 571 -769
312 297 -215
757 376 294
77 649 787
678 141 779
447 685 -484
647 466 -973
759 547 289
145 792 97
78 137 720
172 216 -564
794 622 -747
704 653 630
263 254 -259
178 431 633
211 29 465
524 433 -883
846 696 455
552 711 889
769 80 -134
304 239 148
702 474 510
46 622 -282
517 808 -902
698 91 -50
397 769 308
787 505 -334
262 692 -655
393 759 -221
739 274 484
467 685 278
833 102 263
86 82 -907
163 750 903
577 111 367
237 377 -428
317 658 820
684 812 -848
93 663 90
741 452 -928
674 482 -571
164 37 821
298 417 -283
517 508 363
398 406 459
774 41 -611
187 144 876
436 214 456
415 491 -6
782 317 708
157 160 -640
63 631 638
97 302 969
361 757 594
503 508 -663
542 561 -632
442 628 -194
480 352 69
610 817 -818
712 791 -813
397 649 -263
665 513 66
817 326 472
679 97 590
664 500 18
328 651 322
277 59 532
203 525 436
551 703 813
430 366 -556
406 239 -374
98 755 352
581 371 -279
641 266 118
812 21 -553
295 748 891
165 755 100
662 477 72
608 1 886
351 660 237
390 674 -507
67 389 499
706 594 332
656 288 -636
662 603 72
555 217 -519
841 545 635
93 347 -805
296 386 -914
123 506 213
113 637 151
558 806 -4
378 193 -216
812 841 936
836 489 -817
253 523 233
197 597 50
153 434 -714
623 700 293
265 476 -955
465 604 -810
824 439 -303
406 489 -4
282 174 427
285 650 50
76 359 -898
723 549 376
530 409 -588
831 315 -851
376 511 105
536 140 612
732 328 866
159 123 -450
830 226 853
110 144 416
447 589 63
596 821 815
115 507 -222
280 782 -947
445 276 -203
583 340 169
615 209 -456
811 132 -31
233 503 311
323 758 767
498 108 630
653 750 -653
682 336 -486
627 411 596
673 152 -654
587 56 655
56 421 -982
817 426 924
166 841 -338
783 687 -253
299 431 798
683 248 593
3 67 494
179 272 -117
545 366 703
426 306 -975
693 759 -176
69 304 -261
210 843 574
752 536 304
40 703 978
588 587 -986
248 150 -174
717 113 -301
812 274 600
711 256 326
552 163 -308
796 638 446
330 678 678
69 515 -106
496 565 272
553 432 730
494 175 -214
278 498 -598
437 500 47
471 239 -303
687 704 -845
20 471 190
386 375 517
822 130 120
308 437 971
22 533 -330
662 583 981
740 289 -97
495 363 -231
513 362 -821
206 194 591
676 273 282
551 789 299
356 370 575
268 311 -101
687 469 -664
230 527 729
298 387 368
453 804 699
625 128 -646
6 760 925
776 19 113
482 466 -559
199 483 732
159 706 925
805 315 -919
674 203 979
10 423 545
712 28 -733
199 281 885
214 98 99
684 793 -330
627 363 971
274 166 -256
754 734 -710
22 299 892
848 114 465
89 271 -392
792 45 -150
607 505 959
828 229 35
493 678 -806
533 69 139
738 695 -289
222 683 -734
568 180 204
533 831 538
274 135 -467
672 384 -599
567 805 -101
809 94 -726
193 568 -273
485 30 42
465 660 695
201 373 -811
263 442 321
9 514 91
176 623 661
206 666 351
174 626 185
8 458 -556
688 781 624
11 90 -281
808 141 238
497 807 530
240 212 -277
707 215 154
526 808 775
369 175 54
184 392 -709
155 691 810
125 686 42
291 532 -635
516 478 -282
17 140 -149
27 810 143
600 759 -529
175 321 -572
684 500 633
24 387 348
703 757 -663
523 137 -684
60 575 859
437 677 630
736 195 836
804 32 -773
387 809 433
657 792 -183
738 600 -788
369 164 271
101 498 410
256 505 -324
113 770 137
406 299 -902
556 320 -368
169 824 -25
338 344 -799
751 497 -554
797 109 -938
826 135 -219
687 162 415
832 332 -724
427 690 897
826 336 204
286 395 -312
760 307 679
320 233 396
648 273 545
650 531 -161
691 243 789
134 389 -251
744 259 640
41 231 -422
480 685 -205
407 830 -946
649 390 800
552 72 188
824 224 -776
305 337 -932
616 1 924
670 46 88
247 807 568
419 41 -188
336 89 -918
85 592 331
796 300 203
582 337 353
658 436 -935
637 397 422
174 763 436
398 459 -686
180 438 -935
619 464 -923
471 525 -540
705 436 261
405 360 -483
764 374 627
280 427 837
792 381 -102
548 42 324
91 393 872
188 663 633
627 127 44
754 566 -861
170 199 -528
67 137 971
143 333 -472
205 142 -755
587 777 -979
30 695 -239
791 551 650
447 89 579
704 713 -897
175 296 -70
142 546 -110
123 702 257
83 78 807
552 258 497
320 835 -515
447 707 -503
703 206 809
562 319 -291
772 607 -319
761 144 -373
323 203 -530
670 370 343
332 546 -214
242 314 -737
143 180 964
405 245 474
41 179 -293
659 694 311
604 685 762
94 793 700
183 670 521
573 470 -137
581 390 -110
604 99 139
26 476 485
733 116 -791
648 713 704
597 801 39
350 138 681
643 272 -509
754 395 7
324 810 829
511 434 712
196 36 83
460 81 -161
312 646 -81
392 752 326
427 348 422
522 69 811
473 313 537
78 210 -102
798 193 -66
830 118 754
622 645 -18
741 472 -815
441 369 967
666 494 746
112 800 -45
605 759 151
697 34 887
737 258 -698
221 609 -607
96 561 -743
699 768 -267
325 672 308
797 457 213
813 93 -778
468 297 -512
329 578 449
715 142 -679
745 372 719
419 702 -39
161 376 430
547 466 968
671 232 -291
599 711 -606
134 622 -786
523 365 536
779 472 633
255 675 293
502 191 577
836 210 -506
732 848 -671
497 604 -67
318 503 873
130 515 -901
312 179 823
319 623 883
387 392 887
268 124 735
595 58 -687
713 380 -962
605 415 369
739 187 508
332 47 -994
389 164 323
701 258 -685
150 755 -100
394 210 824
753 618 226
483 795 -800
572 744 963
229 6 702
530 368 940
671 358 851
469 321 93
240 194 -590
39 193 75
10 313 521
266 377 699
747 238 -102
424 596 -832
278 550 -143
320 827 397
197 697 763
407 80 273
129 525 894
629 507 -843
667 682 49
777 20 649
232 20 20
648 567 -430
367 642 -851
602 833 772
748 167 -573
541 788 253
492 698 603
722 693 870
308 574 497
112 460 332
85 744 579
193 453 -343
370 350 -755
692 284 160
410 200 524
555 480 -813
68 574 656
344 491 237
575 196 -251
799 33 558
833 399 626
660 341 952
593 645 -423
590 272 -470
486 817 996
478 600 -27
508 510 649
596 445 -777
621 272 185
61 642 -616
366 96 610
478 812 -587
421 565 -201
18 651 345
604 285 -556
668 53 835
453 485 -904
467 168 607
277 523 471
251 57 -557
467 718 -892
181 379 186
361 294 -596
190 845 625
502 601 945
203 99 -32
420 276 -721
379 319 -462
738 171 232
268 594 -297
643 611 266
632 406 -292
132 161 -12
813 360 -808
667 154 -460
259 529 -409
149 588 -699
767 600 881
84 345 232
434 685 153
697 818 910
333 96 -686
489 62 -350
736 507 186
658 586 -201
313 311 897
626 270 -127
253 592 269
610 511 -902
729 651 -194
243 168 -17
452 205 365
164 98 217
9 789 358
505 3 430
287 746 -603
834 765 -60
4 579 -883
332 430 596
722 612 -310
598 399 430
389 838 849
228 835 -624
414 789 -357
325 202 414
806 386 841
791 456 -98
260 89 -63
593 466 -948
703 227 -569
261 578 692
745 831 462
88 763 -378
504 519 -555
124 47 -24
779 74 -240
392 386 -618
30 847 368
185 423 -547
584 607 -282
520 478 214
428 89 -627
350 551 -268
806 718 292
673 193 -230
115 261 -222
820 57 -237
290 35 491
61 599 276
229 706 -804
285 643 -721
155 95 -57
309 282 885
135 531 -543
310 172 374
710 17 232
634 517 -206
794 64 475
367 211 -608
372 282 350
535 771 -873
132 677 -177
745 81 -326
210 399 -830
62 53 -433
814 469 211
594 815 748
355 457 -99
276 522 462
392 48 75
584 500 -674
333 237 -209
463 452 -52
22 503 621
832 9 498
619 324 -360
89 767 -642
312 372 -742
200 150 -903
495 230 -527
236 399 -310
621 815 348
465 500 794
135 15 252
782 233 557
306 301 470
456 748 -872
246 385 411
199 757 -584
69 328 -216
617 699 -278
295 778 -110
185 404 -573
231 695 224
715 60 260
646 839 -405
730 515 728
710 630 490
552 394 -973
781 385 187
582 522 -846
30 802 -179
63 331 714
376 697 390
201 622 614
549 457 83
272 281 -664
131 403 126
235 198 598
825 411 466
664 73 890
812 475 -465
822 193 931
630 250 -347
102 37 -449
78 666 860
493 357 -98
603 301 930
393 583 -164
13 209 -471
814 505 595
775 237 -704
549 657 163
26 504 -225
561 713 93
583 800 262
416 631 597
270 754 -487
212 502 309
763 618 -857
640 424 406
738 356 -119
564 566 610
367 493 589
775 791 136
302 190 317
793 200 -761
101 623 551
624 341 -856
834 122 432
450 513 782
490 85 636
143 168 356
512 801 -507
628 626 -626
345 300 679
445 442 113
386 371 118
721 165 -654
132 644 -618
328 579 917
60 623 -489
296 802 -814
711 24 -907
22 825 -134
498 627 339
761 76 -605
593 347 -732
456 459 -712
312 304 463
315 37 764
823 380 702
222 333 482
371 259 -821
648 194 521
249 192 -339
41 479 -63
220 314 -174
132 157 -21
149 190 686
382 57 -601
815 828
579 216 154
3 61 -956
281 135 -755
561 675 443
755 629 -587
576 145 -245
738 505 284
448 590 164
524 267 -560
659 635 -124
706 778 -941
136 326 267
343 130 -517
658 511 -614
613 74 -925
439 185 94
68 461 -413
601 809 982
70 437 -928
470 633 -781
115 667 -598
420 680 701
637 755 930
316 465 579
730 326 -691
12 330 802
34 496 -274
436 395 -88
292 771 718
714 627 802
489 21 369
689 38 407
717 569 -548
668 127 -603
777 201 218
777 288 168
517 657 -536
524 329 -464
514 528 237
7 212 74
193 734 820
195 317 -201
181 546 363
237 337 262
13 222 -775
762 72 842
72 791 -566
780 205 446
52 260 645
441 727 228
367 107 -445
244 444 -949
525 187 -848
30 373 -852
556 208 659
487 652 478
392 626 830
15 293 489
565 162 351
793 93 -625
51 464 -903
426 722 -147
539 28 81
717 526 -741
332 222 867
586 423 448
85 801 -816
770 490 706
396 78 -715
428 627 -644
290 325 -925
526 127 979
583 606 -824
306 69 607
139 495 -343
38 78 530
504 186 86
194 464 -38
487 621 -783
393 608 -995
513 579 308
592 208 861
285 393 875
580 193 -452
222 779 -941
425 648 744
96 243 241
306 395 660
259 225 566
773 497 -273
60 398 398
491 715 311
39 240 -328
625 206 941
538 677 182
58 408 602
128 504 -172
448 809 470
526 534 -642
279 750 656
242 717 -67
95 431 124
380 340 -828
149 15 147
712 742 -642
591 125 -491
139 317 -807
433 608 -963
347 195 -964
405 362 -256
349 41 -826
177 95 -206
722 394 859
26 527 1000
478 555 559
281 373 -485
691 744 -467
148 66 92
791 364 -479
726 472 -667
751 99 680
528 793 -121
556 237 -251
662 549 290
502 140 868
391 396 522
421 121 -283
718 450 781
66 354 -501
80 174 -518
276 695 891
563 448 -922
240 706 -159
381 536 -496
482 350 -508
596 142 -868
276 149 -797
723 434 415
63 158 494
542 349 501
463 197 -467
480 418 -64
254 166 -156
71 278 -689
743 408 983
731 138 49
440 651 -283
309 780 -95
648 286 852
466 502 -448
126 324 -149
210 624 -904
125 454 -617
775 415 -425
416 72 27
142 462 -400
76 544 -783
316 692 534
554 25 909
232 374 -861
321 96 40
134 287 381
763 155 609
703 656 369
765 304 -739
2 500 207
38 72 -895
92 340 -291
311 632 980
448 90 550
96 597 352
799 409 215
219 773 216
128 616 -17
682 420 -398
636 568 425
433 751 123
652 766 535
31 635 352
152 3 -894
29 127 -346
101 576 -516
159 450 -592
458 227 763
666 429 716
136 195 -427
310 13 951
246 131 352
770 449 -957
622 511 88
167 253 -230
767 63 766
36 760 786
647 508 839
786 571 -870
669 243 302
341 796 -807
528 130 -93
192 524 50
201 198 -849
25 120 -141
674 803 -500
427 66 -780
661 150 -71
316 336 -431
803 790 615
46 684 -926
436 646 -562
625 574 326
596 230 -506
782 489 191
177 696 -191
349 287 21
769 600 -929
222 250 -893
99 551 -311
760 148 650
206 220 -676
719 489 -572
322 625 871
185 110 156
412 35 -165
506 232 -511
810 386 199
270 300 -873
620 149 0
41 610 441
492 581 126
80 111 -306
462 428 -926
7 437 -486
592 638 404
588 399 62
613 376 643
66 302 -819
387 596 -703
691 14 800
177 185 -988
101 788 478
484 506 -162
129 187 -155
402 184 229
294 89 -988
528 761 -675
446 184 750
413 784 -554
593 121 985
288 180 927
30 15 915
789 724 -100
373 268 303
518 387 900
280 605 -689
55 49 922
267 732 209
556 120 500
238 517 557
571 626 152
690 644 32
246 427 583
674 415 53
595 406 153
16 418 660
186 42 -688
429 314 -874
582 650 719
687 552 147
236 93 -114
144 10 642
311 580 738
13 257 191
230 748 383
40 781 157
511 485 -75
483 403 -134
99 332 -623
64 508 637
790 810 954
796 566 -872
433 154 518
243 106 -822
223 639 467
182 693 334
741 423 -568
227 513 -422
68 396 461
206 217 980
652 312 -729
538 52 -797
692 535 251
790 316 -542
499 308 -143
549 462 544
781 667 -457
96 91 -94
757 782 559
741 251 478
143 643 9
369 117 846
474 575 -414
386 792 45
11 591 -704
8 146 310
666 344 -415
370 748 760
704 764 -430
385 479 853
612 156 26
634 23 -782
61 576 -567
72 71 936
582 588 516
486 554 -738
678 88 478
232 382 923
421 82 809
440 259 -6
496 565 927
380 205 -99
647 215 -766
